DateTime,AddedIPs,RemovedIPs
1587997321,10,3
1587997922,3,0
1587998522,14,0
1587999721,1,1
1588000322,4,3
1588002121,2,0
1588002721,1,0
1588003921,3,0
1588005121,2,0
1588006921,1,4
1588008121,1,0
1588008722,0,1
1588010521,0,7
1588011722,2,4
1588012921,2,0
1588014121,2,2
1588015322,3,8
1588016521,2,0
1588017721,2,2
1588018921,1,0
1588019521,1,0
1588020122,0,3
1588021321,0,3
1588021921,0,1
1588022522,5,0
1588023721,2,0
1588024322,5,4
1588025522,2,0
1588026721,2,0
1588027921,1,2
1588029122,2,2
1588029721,0,2
1588030921,3,0
1588032122,0,1
1588033322,2,3
1588033921,2,0
1588034521,1,0
1588035122,4,4
1588035721,3,0
1588036321,1,1
1588037521,4,3
1588038121,2,0
1588039321,3,6
1588039921,0,1
1588040522,0,1
1588041122,1,1
1588041722,0,1
1588042322,1,0
1588044122,1,2
1588045322,3,1
1588046522,1,1
1588047122,0,2
1588047722,1,0
1588048922,0,6
1588049521,1,0
1588050121,2,6
1588050721,2,16
1588051321,0,1
1588052521,1,5
1588053721,5,5
1588055521,4,1
1588056121,1,0
1588056721,1,2
1588057921,1,5
1588058521,1,4
1588059121,1,1
1588060322,3,1
1588060921,1,1
1588062121,2,10
1588062721,0,5
1588063321,0,4
1588063921,1,0
1588065122,20,9
1588066321,1,0
1588066921,4,2
1588067521,2,0
1588068121,0,6
1588069321,1,0
1588069921,0,4
1588071121,4,7
1588072921,0,4
1588073521,0,5
1588075321,3,0
1588075921,1,2
1588076521,6,0
1588077121,1,18
1588078921,2,2
1588080721,1,5
1588081922,4,1
1588082521,1,1
1588083121,0,4
1588083721,1,0
1588084921,0,3
1588086121,0,3
1588087321,0,3
1588087922,3,2
1588089121,0,3
1588090321,1,2
1588091522,0,5
1588092122,1,0
1588092722,3,15
1588094521,1,0
1588096922,0,2
1588097521,0,4
1588098722,2,0
1588100521,1,0
1588101721,1,3
1588102922,0,5
1588104121,1,4
1588105321,0,6
1588106522,3,2
1588107121,0,5
1588107721,0,4
1588108922,1,0
1588109522,1,3
1588110121,1,0
1588111321,1,1
1588113121,1,6
1588113721,2,0
1588114322,1,2
1588114921,2,2
1588115521,2,2
1588116721,1,0
1588117321,0,10
1588118521,5,6
1588119121,3,0
1588120321,0,1
1588121522,0,3
1588122721,3,3
1588123921,2,3
1588125721,2,2
1588126921,2,4
1588128121,0,1
1588128721,4,8
1588129921,1,5
1588130521,1,2
1588131721,0,1
1588132321,0,3
1588134121,7,5
1588135321,2,5
1588135921,2,0
1588137721,1,4
1588138321,1,12
1588138921,1,9
1588140121,3,1
1588141321,2,5
1588141921,1,1
1588143121,1,4
1588143721,0,19
1588144921,1,11
1588146122,0,4
1588147321,1,5
1588149121,0,3
1588149721,2,0
1588150321,3,9
1588151521,2,1
1588152722,1,1
1588153322,0,14
1588154521,0,6
1588155721,4,0
1588156321,1,0
1588156921,1,2
1588158122,2,0
1588159321,0,4
1588160521,0,10
1588161722,2,3
1588162321,2,0
1588162921,0,1
1588164121,0,2
1588165321,1,1
1588165921,1,0
1588166522,2,3
1588167121,1,0
1588167721,0,4
1588168322,1,0
1588168921,1,0
1588169521,1,0
1588170121,0,7
1588170721,0,1
1588171921,4,8
1588173122,2,0
1588173721,0,12
1588174321,1,0
1588174921,0,15
1588176122,1,0
1588176721,1,3
1588177321,2,0
1588177922,0,1
1588178521,1,2
1588180921,2,0
1588182122,2,3
1588182721,1,0
1588183321,2,5
1588183921,1,0
1588184521,0,2
1588185722,1,3
1588186921,2,7
1588188721,1,21
1588189321,2,0
1588190521,2,5
1588191721,3,1
1588192921,2,5
1588193521,1,0
1588194122,0,1
1588195321,2,0
1588195922,1,1
1588197121,4,4
1588198321,3,2
1588200121,1,6
1588201321,1,0
1588202522,1,3
1588203721,1,0
1588204922,1,3
1588205521,0,2
1588206721,0,2
1588207322,0,4
1588207921,2,0
1588209121,1,1
1588210321,0,5
1588210922,0,1
1588212121,0,2
1588213321,0,3
