DateTime,AddedIPs,RemovedIPs
1588058521,19,34
1588059722,42,10
1588060921,30,60
1588061521,12,40
1588062121,50,2
1588063321,10,39
1588063921,57,0
1588065122,9,20
1588065721,35,0
1588066921,11,20
1588067521,26,28
1588068121,26,58
1588069321,16,22
1588069921,6,0
1588070521,16,4
1588071722,8,67
1588072921,13,15
1588074121,10,18
1588075321,35,21
1588075921,22,0
1588076521,8,10
1588077721,11,12
1588078321,22,14
1588078921,16,0
1588079522,11,5
1588080122,54,0
1588081321,26,13
1588081922,10,25
1588082521,19,1
1588083121,32,0
1588083721,29,4
1588084921,3,50
1588086121,29,20
1588087321,7,31
1588087922,12,1
1588088521,9,0
1588089721,25,41
1588090922,13,18
1588091522,65,0
1588092122,13,26
1588093321,16,0
1588094521,26,73
1588095721,9,8
1588096321,56,0
1588096922,16,0
1588098121,41,30
1588099322,61,12
1588100521,4,14
1588101121,15,0
1588102321,21,42
1588102922,31,7
1588104121,50,20
1588104721,8,20
1588105321,26,0
1588106522,27,47
1588107121,19,0
1588107721,5,0
1588108321,7,82
1588109522,34,10
1588110121,45,0
1588111321,21,28
1588112522,52,55
1588113121,27,10
1588113721,14,0
1588114921,53,12
1588116121,27,50
1588117321,21,11
1588117921,49,44
1588119121,30,14
1588120321,8,35
1588121522,2,0
1588122121,49,48
1588122721,28,16
1588123921,27,7
1588124521,3,0
1588125122,61,54
1588125721,67,41
1588126921,15,0
1588128121,5,19
1588128722,29,36
1588129321,39,20
1588130521,1,37
1588131721,11,36
1588132321,3,50
1588133522,14,4
1588134121,29,7
1588135921,37,80
1588136521,59,0
1588137721,41,89
1588138321,32,26
1588138921,7,33
1588140121,30,0
1588141321,25,71
1588142521,1,0
1588143721,16,29
1588144921,13,80
1588145521,25,0
1588146122,5,28
1588146722,20,1
1588148521,31,3
1588149121,13,0
1588150321,12,48
1588150921,14,28
1588151521,20,0
1588152122,14,21
1588153322,19,9
1588153921,9,0
1588154521,3,0
1588155122,14,36
1588156321,18,61
1588156921,13,13
1588157522,15,0
1588158122,25,7
1588159321,48,10
1588159921,18,59
1588160521,9,17
1588161722,11,0
1588162321,16,62
1588162921,46,0
1588164121,33,45
1588165321,27,43
1588165922,10,13
1588166522,20,1
1588168322,9,53
1588168921,8,0
1588169521,33,123
1588170121,21,12
1588171321,33,33
1588172522,7,25
1588174321,23,9
1588174921,43,19
1588176122,2,32
1588176721,7,66
1588177321,2,0
1588177922,21,22
1588178521,15,9
1588179121,47,45
1588179721,3,17
1588180321,3,46
1588180921,1,37
1588182122,0,46
1588182721,32,0
1588183321,12,0
1588183921,5,25
1588184521,37,37
1588185722,19,29
1588186921,9,48
1588188121,21,18
1588188721,21,23
1588189322,33,16
1588190521,38,26
1588191122,7,0
1588191721,38,0
1588192321,24,69
1588193521,18,0
1588194122,18,0
1588195321,7,69
1588195922,43,0
1588196521,25,44
1588197721,27,28
1588198321,23,24
1588199521,32,0
1588200121,15,44
1588201321,30,28
1588202522,17,0
1588203721,17,26
1588204922,14,43
1588205521,22,11
1588206122,10,20
1588206721,21,0
1588207921,4,12
1588208521,44,0
1588209722,5,67
1588210922,9,26
1588211521,61,0
1588212121,26,0
1588213321,7,39
1588213921,40,6
1588214522,36,29
1588215722,38,0
1588216322,40,23
1588216921,24,56
1588217521,16,20
1588218721,43,9
1588219321,13,42
1588221121,15,3
1588222321,19,10
1588222921,16,28
1588224121,14,0
1588224721,16,19
1588225922,7,7
1588226521,5,8
1588227122,11,0
1588228321,20,44
1588228921,65,37
1588230121,29,9
1588231321,25,0
1588232521,20,38
1588233121,9,0
1588233722,54,20
1588234921,14,15
1588236121,12,63
1588236721,16,0
1588237321,44,21
1588237921,22,0
1588239121,6,59
1588239721,56,11
1588240321,66,0
1588240921,4,10
1588242121,23,12
1588243321,31,64
1588243921,5,23
1588245121,16,0
1588246321,50,23
1588246922,55,12
1588248121,23,61
1588248721,14,12
1588249921,8,19
1588250521,56,0
1588251121,2,15
1588251721,4,0
1588252321,58,0
1588252921,4,22
1588254121,16,46
1588255321,28,23
1588255921,14,0
1588257121,63,91
1588257721,34,0
1588258322,24,55
1588259521,17,0
1588260121,64,7
1588260721,19,0
1588261321,16,0
1588261921,46,40
1588262521,28,10
1588263122,27,0
1588263721,5,0
1588264921,14,29
1588266121,14,2
1588266721,10,0
1588267321,23,19
1588267922,32,0
1588269121,7,18
1588269722,12,10
1588270921,10,65
1588272122,43,4
1588273321,18,50
1588273922,46,28
1588275122,14,21
1588275722,11,0
1588276321,63,35
