DateTime,AddedIPs,RemovedIPs
1583096601,5,0
1583100201,0,1
1583103742,0,1
1583107405,1,0
1583111001,1,0
1583114542,0,1
1583118143,1,0
1583121802,2,1
1583129002,0,1
1583132541,1,0
1583136202,0,1
1583139802,1,0
1583143401,1,2
1583146942,1,0
1583150541,1,0
1583157802,1,0
1583172144,1,0
1583190143,0,1
1583208202,1,0
1583215343,0,1
1583226142,1,0
1583233343,0,2
1583240604,0,1
1583244202,1,0
1583255003,1,1
1583269403,2,0
1583276604,2,2
1583280204,5,0
1583283745,6,0
1583287404,2,0
1583290943,3,1
1583309003,0,1
1583319804,0,1
1583327004,0,2
1583334204,0,1
1583337804,1,2
1583341404,1,0
1583359404,0,1
1583363004,1,1
1583373744,2,1
1583388144,0,3
1583409746,0,2
1583413345,1,2
1583417005,0,1
1583424145,1,1
1583431346,0,1
1583438605,0,1
1583442205,0,3
1583449405,0,1
1583453005,1,0
1583456605,0,1
1583463806,1,0
1583474606,0,1
1583492606,1,0
1583499746,0,1
1583503347,2,1
1583507006,1,0
1583510607,0,1
1583539406,1,0
1583553807,0,1
1583557347,0,1
1583568207,0,2
1583575348,1,0
1583586147,0,1
1583596948,0,1
1583604148,1,0
1583611407,0,1
1583615007,0,1
1583629408,1,0
1583632948,0,1
1583636548,0,1
1583643748,1,1
1583647408,1,0
1583654608,3,1
1583658150,1,0
1583665348,1,0
1583669009,0,1
1583679749,0,1
1583683409,2,0
1583686948,0,1
1583694150,0,1
1583697749,2,0
1583701349,2,0
1583708609,1,1
1583715749,1,1
1583719409,2,0
1583723009,0,6
1583726549,0,3
1583730210,0,1
1583733810,1,0
1583737409,1,2
1583744549,1,0
1583755409,1,0
1583759009,1,2
1583762065,14,0
1583775674,1,0
1583779068,1,0
1583782499,1,0
1583785904,0,1
1583789294,1,0
1583802955,1,0
1583812196,0,1
1583815682,1,0
1583819102,2,0
1583839678,2,0
1583843093,1,1
1583846495,1,1
1583860343,2,0
1583882862,0,3
1583886264,0,6
1583905574,1,0
1583908789,1,0
1583912204,1,0
1583919101,1,0
1583925966,1,0
1583943015,0,1
1583955427,1,1
1583972549,1,0
1584029845,2,1
1584040202,0,1
1584046750,1,0
1584053669,1,0
1584057164,0,1
1584060585,2,0
1584069874,6,0
1584073386,1,0
1584076848,5,0
1584083780,3,0
1584100060,1,0
1584106998,0,1
1584113958,1,0
1584134797,1,0
1584141718,1,0
1584157992,2,0
1584164918,2,0
1584178812,1,0
1584185827,1,0
1584192781,1,1
1584199776,1,0
1584206668,1,0
1584213614,2,0
1584250692,2,0
1584254141,0,1
1584263453,1,0
1584266910,0,1
1584270370,1,0
1584284421,1,0
1584291411,1,0
1584301808,0,2
1584308725,0,1
1584312292,1,0
1584326090,1,0
1584333006,1,0
1584336466,0,1
1584349245,13,0
1584356688,138,0
1584360631,5,1
1584364554,3,94
1584384525,1,0
1584391994,1,0
1584399677,15,0
1584403529,2,0
1584409867,7,0
1584413791,3,0
1584421196,1,0
1584428196,1,0
1584441313,1,0
1584448405,1,0
1584462370,1,0
1584469351,1,0
1584485643,1,0
1584494938,1,0
1584504200,1,0
1584507629,1,0
1584511067,1,0
1584531884,1,0
1584542232,1,0
1584545662,1,0
1584552552,1,0
1584568307,2,0
1584585307,0,12
1584595534,2,0
1584633497,1,0
1584637123,0,43
1584641166,1,0
1584649156,2,0
1584664772,7,0
1584668675,1,0
1584672613,10,0
1584680471,1,0
1584698686,1,0
1584706555,1,0
1584730202,1,0
1584738099,1,0
1584753795,2,0
1584769604,2,0
1584777484,1,0
1584781425,3,0
1584785365,2,0
1584796656,2,0
1584808442,2,0
1584812419,1,0
1584820300,1,0
1584832325,1,0
1584848395,1,0
1584852356,1,0
1584864324,1,0
1584878624,1,0
1584890414,1,0
1584905395,1,0
1584909346,1,0
1584917372,1,0
1584925272,1,0
1584933226,1,0
1584941193,2,0
1584945459,1,0
1584953403,1,0
1584961338,3,0
1584969291,2,0
1584993772,1,0
1585009553,1,0
1585013751,1,0
1585021882,2,0
1585029745,1,0
1585040844,1,0
1585044783,1,0
1585051127,1,0
1585058966,1,0
1585066823,1,0
1585075166,1,0
1585090923,1,0
1585098750,1,0
1585110494,3,0
1585118303,3,0
1585126134,1,0
1585133920,2,0
1585141968,1,0
1585157612,1,0
1585191514,2,0
1585199575,1,0
1585207392,1,0
1585215212,1,0
1585223332,1,0
1585227329,1,0
1585301259,45,0
1585305290,7,0
1585309360,2,0
1585321519,1,0
1585327967,1,0
1585336091,1,0
1585344226,1,0
1585352150,2,0
1585360294,1,0
1585369060,1,0
1585418539,4,0
1585422619,10,0
1585426690,3,0
1585451465,2,0
1585466138,1,0
1585476718,1,0
1585480799,1,0
1585501203,1,0
1585511759,1,0
1585519914,1,0
1585531708,1,0
1585539560,2,0
1585547678,2,0
1585563935,1,0
1585599248,7,0
1585603326,1,0
1585607149,28,0
1585611484,14,0
1585615726,9,0
1585619986,2,0
1585654186,18,0
1585658408,3,0
1585662641,1,0
1585671100,2,0
1585679583,1,0
1585688044,2,0
1585704932,1,0
1585709188,1,0
1585717664,2,0
1585726004,1,0
1585736801,3,0
1585770716,5,0
1585783451,1,0
1585787709,11,0
1585796233,3,0
1585818357,2,0
1585826896,2,0
1585835320,0,73
1585843793,1,0
1585852223,3,0
1585860795,1,0
1585877763,3,0
1585890495,1,0
1585894738,1,0
1585898986,1,0
1585903273,1,0
1585907515,0,110
1585929044,6,0
1586175194,20,0
1586181647,2,0
1586193266,1,0
1586203304,5,0
1586207354,1,0
1586215001,1,0
1586223287,6,0
1586227457,1,0
1586231588,1,0
1586235655,1,0
1586268431,1,0
1586274900,4,0
1586278970,1,0
1586287208,1,0
1586295021,1,0
1586302568,1,0
1586318420,2,0
1586326601,1,0
1586338866,1,0
1586359444,1,0
1586363574,1,0
1586370056,3,0
1586386365,1,0
1586394505,8,0
1586398872,1,0
1586405103,12,0
1586409302,2,0
1586413393,2,0
1586428187,1,0
1586432176,1,0
1586452867,1,0
1586464789,1,0
1586473130,1,0
1586485043,2,0
1586501390,2,0
1586509728,1,0
1586529913,1,0
1586533806,1,0
1586537713,1,0
1586541607,1,85
1586545524,1,0
1586564565,1,0
1586572361,1,0
1586580284,10,0
1586584199,1,0
1586596029,1,0
1586611470,2,0
1586619151,2,0
1586641479,1,0
1586649095,3,0
1586669163,2,0
1586676712,3,0
1586684258,2,0
1586714393,1,0
1586722027,1,0
1586729767,1,0
1586733778,2,0
1586741006,4,0
1586751052,1,0
1586758789,2,0
1586776092,3,0
1586783723,0,142
1586791361,14,0
1586799062,1,0
1586809172,4,0
1586816905,3,0
1586824667,24,0
1586828549,1,0
1586832426,2,0
1586850355,1,0
1586858107,1,0
1586865843,1,0
1586873804,1,0
1586883928,2,0
1586891717,14,0
1586895623,1,0
1586899537,3,0
1586903450,1,0
1586911283,1,0
1586919126,1,0
1586926971,1,0
1586942433,1,0
1586954051,1,0
1586957909,1,0
1586961779,2,0
1586965756,1,0
1586973459,4,0
1586985063,1,0
1586992782,2,0
1586996657,1,0
1587012173,1,0
1587020117,2,0
1587027835,1,0
1587039749,2,0
1587409688,42,0
1587413512,4,0
1587417349,1,0
1587427645,2,0
1587435591,2,0
1587443479,11,0
1587451279,1,0
1587469176,1,0
1587499623,5,0
1587507182,1,0
1587514742,13,0
1587524700,3,0
1587528480,5,0
1587532145,1,0
1587542371,1,0
1587550013,1,0
1587559872,4,0
1587567451,1,0
1587590421,1,0
1587613378,1,0
1587620527,1,0
1587631998,1,0
1587638140,2,0
1587645711,1,327
1587653413,2,0
1587670475,1,0
1587692662,2,0
1587700216,1,0
1587707735,1,0
1587715025,1,0
1587740387,1,0
1587744081,2,0
1587769012,37,0
1587772744,4,0
1587779063,1,0
1587786700,2,0
1587794193,1,0
1587809203,1,0
1587824550,3,0
1587847226,2,0
1587862395,1,0
1587887407,1,0
1587894873,2,0
1587909775,1,0
1587913485,1,0
1587917206,1,0
1587935733,1,0
1587939415,1,0
1587963994,1,0
1587967709,1,0
1587975288,1,0
1587978987,1,0
1587996063,1,0
1588003506,1,0
1588021126,1,0
1588024797,1,0
1588035913,1,0
1588045912,6,0
1588053584,11,0
1588057433,1,0
1588071159,2,0
1588082590,1,0
1588088757,4,0
1588092516,1,0
1588096540,2,0
1588104103,1,0
1588111774,4,0
1588129249,1,0
1588136952,2,0
1588146775,1,0
1588154287,1,0
1588165501,1,0
1588176691,1,0
1588197449,1,0
1588219629,2,0
1588230210,3,0
1588240651,1,0
1588248114,1,0
1588255741,6,0
1588267277,2,0
1588274799,5,0
1588278572,1,0
1588290904,1,0
1588306059,6,0
1588320955,2,0
1588330927,1,0
1588338495,2,0
1588348517,1,0
1588356266,1,0
1588360113,1,0
1588363553,1,0
1588369461,1,0
1588377082,2,0
1588384956,2,0
1588392421,1,0
1588403842,1,0
1588433103,1,0
1588440974,1,0
1588448588,1,0
1588464562,2,0
1588472497,1,0
1588478410,1,0
1588486045,1,0
1588493673,1,0
