DateTime,AddedIPs,RemovedIPs
1587639875,23,51
1587641664,32,7
1587643129,8,20
1587645263,42,12
1587648001,42,23
1587650441,21,17
1587651860,1,6
1587652462,13,5
1587653649,3,18
1587655280,8,7
1587656062,20,6
1587657860,23,17
1587659124,13,4
1587660621,8,18
1587662505,9,4
1587663668,9,17
1587665158,13,36
1587666860,26,17
1587668395,13,16
1587669761,8,4
1587670460,18,10
1587671857,13,12
1587674062,24,22
1587676127,18,48
1587677662,13,18
1587679762,17,14
1587681265,38,5
1587684199,17,29
1587685823,29,13
1587688460,30,36
1587689970,6,11
1587691435,1,3
1587692060,19,26
1587693375,20,17
1587694762,20,17
1587696624,17,13
1587698672,13,14
1587700223,9,26
1587702323,16,15
1587703823,15,25
1587706465,25,10
1587710065,84,42
1587711339,3,22
1587712850,10,12
1587714000,9,12
1587715788,10,22
1587720323,59,37
1587721528,8,16
1587724464,30,19
1587726958,8,26
1587728054,10,10
1587729259,3,8
1587731124,18,3
1587731663,18,15
1587733355,8,34
1587735265,11,17
1587738864,21,20
1587741919,15,19
1587743422,16,12
1587745345,20,8
1587746060,13,10
1587747636,8,29
1587749117,3,8
1587749671,9,5
1587751645,13,15
1587753260,10,14
1587754421,5,5
1587756261,7,4
1587757827,6,21
1587760463,26,19
1587761841,29,6
1587763525,21,16
1587767034,23,45
1587767668,10,11
1587771258,29,67
1587772637,6,27
1587774324,21,18
1587774862,10,20
1587776839,32,14
1587778464,58,19
1587779914,19,17
1587781526,4,10
1587782062,8,14
1587785126,20,23
1587788724,25,59
1587790226,48,7
1587792862,34,41
1587796460,46,21
1587797729,4,18
1587799524,10,14
1587800059,6,10
1587802898,19,25
1587804621,18,48
1587807263,27,41
1587809618,13,39
1587811651,17,19
1587813921,8,12
1587815421,15,37
1587817278,24,39
1587818063,7,12
1587819314,10,16
1587821123,15,13
1587822578,13,8
1587824573,17,12
1587825259,13,13
1587828863,41,44
1587830458,31,18
1587831920,7,3
1587833419,13,18
1587834917,7,13
1587836064,22,10
1587838054,17,15
1587839398,5,27
1587840624,14,5
1587842501,10,14
1587843780,12,14
1587846059,26,11
1587847441,31,19
1587849302,15,14
1587850529,14,27
1587852218,16,28
1587853524,6,6
1587854060,19,12
1587857662,26,57
1587860052,43,28
1587862221,19,20
1587864322,44,25
1587867361,41,43
1587868465,19,9
1587869876,3,18
1587871523,17,15
1587872981,22,26
