DateTime,Entries,UniqueIPs
1577356117,18437,18437
1577377961,18433,18433
1577400021,18434,18434
1577421885,18440,18440
1577443945,18445,18445
1577466294,18443,18443
1577488349,18446,18446
1577510423,18451,18451
1577532502,10722,10722
1577554351,6948,6948
1577576196,6958,6958
1577598267,6963,6963
1577620351,6961,6961
1577642680,6955,6955
1577664759,6944,6944
1577686853,6626,6626
1577708897,6215,6215
1577730763,6948,6948
1577752828,7872,7872
1577774924,7872,7872
1577796991,7858,7858
1577818925,7859,7859
1577841203,7870,7870
1577863210,7875,7875
1577885056,7882,7882
1577907166,7835,7835
1577929268,7841,7841
1577951311,8128,8128
1577973390,13833,13833
1577995263,24492,24492
1578017130,24484,24484
1578039154,24484,24484
1578061045,24492,24492
1578083083,24503,24503
1578105160,24495,24495
1578127242,24501,24501
1578149295,24503,24503
1578171158,24504,24504
1578204302,24516,24516
1578226395,24515,24515
1578248419,24400,24400
1578270264,24427,24427
1578292349,24436,24436
1578314194,24445,24445
1578336036,24448,24448
1578358114,23604,23604
1578379958,23604,23604
1578402309,28050,28050
1578435402,28028,28028
1578457260,28029,28029
1578479316,28031,28031
1578501188,28639,28639
1578523311,28998,28998
1578545499,28998,28998
1578567381,30435,30435
1578589409,27915,27915
1578611600,30155,30155
1578633641,30156,30156
1578655795,30162,30162
1578677786,30166,30166
1578699641,30165,30165
1578721945,30166,30166
1578743797,30164,30164
1578765789,30162,30162
1578787953,30155,30155
1578809815,30155,30155
1578831666,30152,30152
1578853952,30154,30154
1578875814,30134,30134
1578897858,29872,29872
1578919729,29680,29680
1578941798,30145,30145
1578964024,30145,30145
1578986312,30146,30146
1579008315,19373,19373
1579030396,19387,19387
1579052442,19406,19406
1579074526,19461,19461
1579096592,19512,19512
1579129629,18558,18558
1579151556,18558,18558
1579173404,16079,16079
1579195455,9791,9791
1579217587,7101,7101
1579239630,7096,7096
1579261749,7089,7089
1579283777,7081,7081
1579305756,7079,7079
1579327735,7080,7080
1579349801,7077,7077
1579371856,7110,7110
1579393797,8870,8870
1579415792,15334,15334
1579437855,18596,18596
1579459706,18596,18596
1579481551,18600,18600
1579503412,18598,18598
1579525298,18595,18595
1579547376,18600,18600
1579569378,18609,18609
1579591250,18610,18610
1579613293,22627,22627
1579635165,26646,26646
1579657221,26616,26616
1579679073,26557,26557
1579701162,26509,26509
1579723360,26511,26511
1579745333,26512,26512
1579767380,26513,26513
1579789242,26519,26519
1579811292,26539,26539
1579833142,26584,26584
1579855250,26627,26627
1579877137,26648,26648
1579899131,26648,26648
1579920972,26649,26649
1579943145,26647,26647
1579965166,26643,26643
1579987227,26573,26573
1580009095,22071,22071
1580031139,15587,15587
1580053237,15390,15390
1580075326,15389,15389
1580097390,13659,13659
1580119492,11554,11554
1580152603,10060,10060
1580174446,10056,10056
1580196501,10056,10056
1580218371,5739,5739
1580240420,3185,3185
1580262269,3209,3209
1580284343,3211,3211
1580306600,3209,3209
1580328494,3207,3207
1580350362,3211,3211
1580372424,3204,3204
1580394265,6044,6044
1580416349,11597,11597
1580438191,12845,12845
1580460306,12854,12854
1580482341,15158,15158
1580504189,15162,15162
1580537170,15228,15228
1580559185,15258,15258
1580581239,15271,15271
1580603302,15273,15273
1580625397,15279,15279
1580647492,15265,15265
1580669551,15298,15298
1580691911,15301,15301
1580713959,15287,15287
1580735808,15272,15272
1580757880,15196,15196
1580779942,15145,15145
1580802019,15146,15146
1580824149,15138,15138
1580846188,14181,14181
1580868247,14187,14187
1580890118,14191,14191
1580912181,14195,14195
1580934189,14195,14195
1580956100,14187,14187
1580977945,14188,14188
1580999798,14193,14193
1581021857,14192,14192
1581043711,14174,14174
1581065554,14158,14158
1581087397,14156,14156
1581109364,14158,14158
1581131426,14161,14161
1581153385,14120,14120
1581175226,14111,14111
1581197078,14107,14107
1581219153,14101,14101
1581241215,14057,14057
1581263059,14051,14051
1581284900,14050,14050
1581307001,15400,15400
1581329188,17079,17079
1581351172,18645,18645
1581373244,18641,18641
1581395297,18634,18634
1581417173,18638,18638
1581439249,18636,18636
1581461293,18642,18642
1581483135,18643,18643
1581504994,19427,19427
1581526943,19429,19429
1581548928,19435,19435
1581571014,19424,19424
1581593055,19429,19429
1581615149,19433,19433
1581637228,19432,19432
1581659305,19434,19434
1581681390,19435,19435
1581703310,19432,19432
1581725331,19436,19436
1581747390,19437,19437
1581769232,19434,19434
1581791295,19441,19441
1581813396,19436,19436
1581835478,19441,19441
1581857564,19434,19434
1581879817,19435,19435
1581901716,19440,19440
1581923796,19434,19434
1581945673,12212,12212
1581967693,8081,8081
1581989535,8079,8079
1582011430,8083,8083
