DateTime,Entries,UniqueIPs
1573037769,2453,2613
1573072805,2450,2610
1573081462,2451,2611
1573125405,2453,2613
1573159205,2456,2616
1573212736,2457,2617
1573245607,2460,2620
1573256410,2461,2621
1573300097,2464,2624
1573332964,2464,2624
1573343794,2469,2629
1573387704,2472,2632
1573418645,2470,2630
1573431382,2471,2631
1573504807,2472,2632
1573518737,2474,2634
1573562413,2476,2636
1573591207,2474,2634
1573606096,2482,2642
1573649768,2487,2647
1573677849,2487,2647
1573693451,2491,2651
1573737153,2498,2658
1573764245,2499,2659
1573780821,2504,2664
1573824486,2506,2666
1573850645,2506,2666
1573868183,2509,2669
1573911866,2510,2670
1573937529,2510,2670
1573955572,2516,2676
1573999218,2518,2678
1574023207,2519,2679
1574042914,2525,2685
1574086581,2528,2688
1574109606,2527,2687
1574130251,2533,2693
1574173942,2538,2698
1574196246,2538,2698
1574217610,2543,2703
1574261547,2545,2705
1574282884,2545,2705
1574305249,2549,2709
1574369287,2551,2711
1574392574,2554,2714
1574436502,2556,2716
1574455444,2552,2712
1574480427,2553,2713
1574524098,2556,2716
1574542326,2557,2717
1574567774,2562,2722
1574611481,2563,2723
1574628244,2564,2724
1574655131,2566,2726
1574699078,2572,2732
1574714404,2570,2730
1574742739,2573,2733
1574786434,2578,2738
1574800804,2579,2739
1574873812,2581,2741
1574886999,2583,2743
1574917456,2588,2748
1574961141,2591,2751
1574973605,2589,2749
1575005057,2591,2751
1575048998,2594,2754
1575060005,2596,2756
1575092649,2597,2757
1575136334,2599,2759
1575146405,2598,2758
1575180027,2601,2761
1575223706,2607,2767
1575232806,2608,2768
1575267389,2612,2772
1575311063,2614,2774
1575319447,2613,2773
1575354734,2614,2774
1575398434,2615,2775
1575405845,2615,2775
1575442091,2616,2776
1575485770,2619,2779
1575492004,2622,2782
1575529457,2625,2785
1575573405,2629,2789
1575578406,2625,2785
1575617049,2626,2786
1575660761,2627,2787
1575664804,2631,2791
1575704423,2633,2793
1575748339,2634,2794
1575751205,2632,2792
1575792016,2634,2794
1575803767,2610,2770
1575835710,2613,2773
1575836859,2613,2773
1575879612,2616,2776
1575923537,2617,2777
1575924103,2613,2773
1575967209,2615,2775
1576009668,2616,2776
1576011137,2649,2809
1576055094,2652,2812
1576096164,2655,2815
1576098748,2657,2817
1576142419,2662,2822
1576182486,2660,2820
1576186353,2662,2822
1576230014,2663,2823
1576268892,2665,2825
1576273935,2666,2826
1576317633,2668,2828
1576355274,2666,2826
1576361301,2669,2829
1576404976,2676,2836
1576442164,2676,2836
1576448659,2678,2838
1576528218,2678,2838
1576536262,2682,2842
1576579942,2684,2844
1576614580,2681,2841
